Year,Treatment,Block,Stand,Plot,Diam.,Ht.,Spec.,Class
1992,2,4,D4,6,37,0,Uk,3
1992,2,4,D4,6,26,0,Uk,3
1992,2,4,D4,7,41,0,Hw,3
1992,2,4,D4,7,101,0,Cw,3
1992,2,4,D4,7,39,0,Cw,3
1992,2,4,D4,7,48,0,Uk,4
1992,2,4,D4,7,11,12,Uk,3
1992,2,4,D4,7,18,15,Ukc,3
1992,2,4,D4,7,45,0,Uk,4
1992,2,4,D4,7,32,10,Cw,3
1992,2,4,D4,7,17,30,Cw,3
1992,2,4,D4,7,12,0,Cw,3
1992,2,4,D4,7,12,0,Cw,3
1992,2,4,D4,7,38,0,Uk,4
1992,2,4,D4,8,32,48,Bl,3
1992,2,4,D4,8,48,85,Hw,3
1992,2,4,D4,8,36,24,Hw,3
1992,2,4,D4,8,42,0,Hw,3
1992,2,4,D4,8,41,37,Hw,3
1992,2,4,D4,8,17,25,Cw,2
1992,2,4,D4,8,48,0,Uk,4
1992,2,4,D4,8,45,0,Uk,4
1992,2,4,D4,8,60,0,Uk,4
1992,2,4,D4,8,41,0,Ukc,4
1992,2,4,D4,8,45,0,Ukc,4
1992,2,4,D4,8,40,0,Hw,3
1992,2,4,D4,8,14,65,Uk,3
1992,2,4,D4,8,23,0,Hw,3
1992,2,4,D4,8,45,0,Ukc,2
1992,2,4,D4,8,33,0,Ukc,3
1992,2,4,D4,8,45,0,Ukc,3
1992,2,4,D4,8,29,0,Ukc,3
1992,2,4,D4,8,32,0,Ukc,3
1992,2,4,D4,8,29,0,Ukc,3
1992,2,4,D4,8,12,0,Ukc,3
1992,2,4,D4,8,46,0,Ukc,4
1992,2,4,D4,8,26,0,Ukc,3
1992,2,4,D4,8,28,0,Ukc,3
1992,2,4,D4,8,32,0,Ukc,3
1992,2,4,D4,9,41,0,Uk,4
1992,2,4,D4,9,44,0,Cw,3
1992,2,4,D4,9,16,0,Cw,4
1992,2,4,D4,9,18,0,Uk,3
1992,2,4,D4,9,14,0,Bl,3
1992,2,4,D4,9,35,0,Cw,3
1992,2,4,D4,9,43,0,Cw,3
1992,2,4,D4,9,24,17,Cw,3
1992,2,4,D4,9,15,0,Uk,4
1992,2,4,D4,9,51,0,Cw,3
1992,2,4,D4,9,26,0,Cw,3
1992,2,4,D4,10,25,0,Cw,3
1992,2,4,D4,10,14,0,Hw,3
1992,2,4,D4,10,12,5,Uk,4
1992,2,4,D4,10,24,0,Uk,4
1992,2,4,D4,10,44,0,Ukc,4
1992,2,4,D4,10,30,0,Hw,3
1992,2,4,D4,10,21,0,Hw,3
1992,2,4,D4,10,47,0,Ukc,4
1992,2,4,D4,10,32,0,Cw,3
1992,2,4,D4,10,13,14,Ukc,4
1992,2,4,D4,10,17,22,Uk,4
1992,1,4,D2,1,25,0,Uk,4
1992,1,4,D2,1,32,0,Ukc,4
1992,1,4,D2,1,51,0,Hw,3
1992,1,4,D2,1,26,0,Hw,3
1992,1,4,D2,1,24,0,Ukc,3
1992,1,4,D2,1,17,0,Hw,3
1992,1,4,D2,1,16,0,Bl,3
1992,1,4,D2,1,18,0,Hw,4
1992,1,4,D2,1,18,35,Hw,1
1992,1,4,D2,1,43,0,Hw,3
1992,1,4,D2,1,47,0,Hw,3
1992,1,4,D2,1,42,0,Hw,3
1992,1,4,D2,2,32,0,Uk,4
1992,1,4,D2,2,28,0,Ukc,4
1992,1,4,D2,2,22,41,Bl,2
1992,1,4,D2,2,60,0,Hw,4
1992,1,4,D2,2,11,10,Bl,2
1992,1,4,D2,2,10,0,Bl,3
1992,1,4,D2,2,32,35,Hw,3
1992,1,4,D2,2,55,0,Hw,4
1992,1,4,D2,2,11,0,Ukc,3
1992,1,4,D2,3,22,0,Hw,3
1992,1,4,D2,3,19,0,Hw,3
1992,1,4,D2,3,18,33,Cw,2
1992,1,4,D2,3,12,21,Hw,3
1992,1,4,D2,3,17,20,Bl,1
1992,1,4,D2,3,16,0,Uk,4
1992,1,4,D2,3,14,0,Cw,3
1992,1,4,D2,3,14,7,Bl,3
1992,1,4,D2,4,41,0,Hw,3
1992,1,4,D2,4,25,0,Hw,4
1992,1,4,D2,4,36,0,Hw,3
1992,1,4,D2,4,22,145,Hw,3
1992,1,4,D2,4,29,0,Hw,3
1992,1,4,D2,4,18,21,Ukc,4
1992,1,4,D2,4,42,37,Hw,3
1992,1,4,D2,4,39,0,Hw,3
1992,1,4,D2,4,26,0,Hw,4
1992,1,4,D2,5,18,12,Hw,3
1992,1,4,D2,5,37,0,Hw,4
1992,1,4,D2,5,12,0,Hw,4
1992,1,4,D2,5,11,0,Ukc,4
1992,1,4,D2,5,35,0,Hw,4
1992,1,4,D2,5,13,10,Hw,3
1992,1,4,D2,5,22,0,Hw,3
1992,1,4,D2,5,25,34,Hw,3
1992,1,4,D2,5,12,10,Uk,4
1992,1,4,D2,5,28,0,Ukc,4
1992,1,4,D2,5,35,0,Hw,4
1992,1,4,D2,5,18,5,Hw,3
1992,1,4,D2,5,21,0,Hw,2
1992,1,4,D2,5,25,0,Ukc,3
1992,1,4,D2,5,38,40,Hw,2
1992,1,4,D2,5,20,0,Uk,4
1992,1,4,D2,5,16,5,Ukc,4
1992,1,4,D2,5,10,0,Hw,3
1992,1,4,D2,5,21,11,Ukc,4
1992,1,4,D2,5,25,0,Ukc,4
1992,1,4,D2,5,15,12,Bl,3
1992,1,4,D2,6,20,119,Hw,3
1992,1,4,D2,6,12,98,Hw,3
1992,1,4,D2,6,32,0,Hw,4
1992,1,4,D2,6,30,0,Uk,4
1992,1,4,D2,6,18,0,Cw,4
1992,1,4,D2,6,34,0,Uk,4
1992,1,4,D2,6,48,0,Uk,4
1992,1,4,D2,6,42,0,Uk,4
1992,1,4,D2,6,40,1600,Hw,1
1992,1,4,D2,6,20,120,Hw,3
1992,1,4,D2,7,18,25,Cw,3
1992,1,4,D2,7,26,0,Ukc,4
1992,1,4,D2,7,20,31,Cw,3
1992,1,4,D2,7,13,85,Hw,3
1992,1,4,D2,7,33,25,Hw,3
1992,1,4,D2,7,35,425,Cw,1
1992,1,4,D2,7,12,19,Hw,3
1992,1,4,D2,7,11,51,Hw,2
1992,1,4,D2,7,18,0,Uk,4
1992,1,4,D2,8,30,0,Uk,4
1992,1,4,D2,8,17,25,Cw,3
1992,1,4,D2,8,28,27,Cw,3
1992,1,4,D2,8,28,17,Ukc,3
1992,1,4,D2,8,37,0,Cw,3
1992,1,4,D2,8,31,0,Hw,4
1992,1,4,D2,8,45,34,Hw,3
1992,1,4,D2,8,30,17,Hw,3
1992,1,4,D2,8,30,0,Uk,4
1992,1,4,D2,8,28,0,Cw,3
1992,1,4,D2,8,65,0,Uk,4
1992,1,4,D2,8,35,0,Ukc,4
1992,1,4,D2,8,35,0,Ukc,4
1992,1,4,D2,9,35,0,Uk,4
1992,1,4,D2,9,42,0,Uk,4
1992,1,4,D2,9,19,0,Hw,4
1992,1,4,D2,9,36,0,Hw,3
1992,1,4,D2,9,14,0,Bl,2
1992,1,4,D2,9,19,67,Hw,3
1992,1,4,D2,9,23,0,Uk,4
1992,1,4,D2,10,12,0,Bl,4
1992,1,4,D2,10,10,0,Uk,4
1992,1,4,D2,10,13,0,Cw,3
1992,1,4,D2,10,51,0,Hw,3
1992,1,4,D2,10,28,0,Hw,3
1992,1,4,D2,10,37,0,Hw,2
1992,1,4,D2,10,14,0,Hw,2
1992,3,4,D5,1,22,0,Bl,3
1992,3,4,D5,1,33,0,Bl,3
1992,3,4,D5,1,35,0,Uk,4
1992,3,4,D5,1,15,16,Bl,2
1992,3,4,D5,1,18,42,Bl,2
1992,3,4,D5,1,35,0,Uk,4
1992,3,4,D5,1,30,15,Ukc,3
1992,3,4,D5,1,13,0,Hw,4
1992,3,4,D5,1,16,0,Uk,4
1992,3,4,D5,1,45,20,Ukc,3
1992,3,4,D5,2,13,22,Bl,3
1992,3,4,D5,2,22,13,Bl,3
1992,3,4,D5,2,10,0,Uk,4
1992,3,4,D5,2,19,5,Hw,4
1992,3,4,D5,2,24,0,Hw,4
1992,3,4,D5,2,12,10,Hw,4
1992,3,4,D5,2,25,0,Hw,3
1992,3,4,D5,2,12,0,Hw,3
1992,3,4,D5,2,20,22,Cw,3
1992,3,4,D5,2,10,34,Ukc,3
1992,3,4,D5,2,22,0,Hw,4
1992,3,4,D5,2,28,0,Ukc,4
1992,3,4,D5,2,19,0,Hw,4
1992,3,4,D5,2,25,45,Hw,3
1992,3,4,D5,2,20,60,Hw,3
1992,3,4,D5,2,19,0,Bl,2
1992,3,4,D5,2,24,21,Bl,2
1992,3,4,D5,2,25,26,Bl,2
1992,3,4,D5,2,23,0,Ukc,4
1992,3,4,D5,2,19,15,Bl,3
1992,3,4,D5,2,28,0,Bl,2
1992,3,4,D5,3,14,0,Ukc,4
1992,3,4,D5,3,11,0,Hw,2
1992,3,4,D5,3,12,5,Bl,3
1992,3,4,D5,3,25,750,Hw,2
1992,3,4,D5,3,20,800,Bl,2
1992,3,4,D5,3,17,850,Bl,2
1992,3,4,D5,3,37,0,Uk,4
1992,3,4,D5,3,45,0,Bl,3
1992,3,4,D5,3,35,0,Ukc,4
1992,3,4,D5,3,40,0,Hw,3
1992,3,4,D5,3,15,0,Bl,3
1992,3,4,D5,3,22,0,Hw,4
1992,3,4,D5,3,22,5,Cw,3
1992,3,4,D5,4,35,0,Hw,4
1992,3,4,D5,4,16,0,Hw,3
1992,3,4,D5,4,43,0,Hw,3
1992,3,4,D5,4,16,16,Uk,4
1992,3,4,D5,4,22,5,Hw,3
1992,3,4,D5,4,11,15,Uk,3
1992,3,4,D5,4,22,0,Hw,3
1992,3,4,D5,4,21,0,Hw,2
1992,3,4,D5,4,19,0,Ukc,3
1992,3,4,D5,4,18,0,Ukc,4
1992,3,4,D5,4,23,0,Uk,4
1992,3,4,D5,4,24,0,Uk,4
1992,3,4,D5,4,11,0,Ukc,4
1992,3,4,D5,4,38,0,Uk,4
1992,3,4,D5,5,32,22,Hw,2
1992,3,4,D5,5,35,10,Hw,2
1992,3,4,D5,5,24,0,Uk,4
1992,3,4,D5,5,21,46,Ukc,3
1992,3,4,D5,5,21,46,Ukc,3
1992,3,4,D5,5,70,0,Uk,3
1992,3,4,D5,5,25,21,Hw,3
1992,3,4,D5,5,47,0,Hw,4
1992,3,4,D5,5,20,0,Uk,4
1992,3,4,D5,5,22,0,Bl,3
1992,3,4,D5,5,19,42,Bl,3
1992,3,4,D5,5,17,10,Ukc,3
1992,3,4,D5,5,11,0,Hw,3
1992,3,4,D5,5,12,0,Hw,2
1992,3,4,D5,6,42,0,Hw,4
1992,3,4,D5,6,13,0,Bl,3
1992,3,4,D5,6,36,0,Hw,3
1992,3,4,D5,6,18,0,Hw,3
1992,3,4,D5,6,16,23,Hw,2
1992,3,4,D5,6,12,5,Hw,2
1992,3,4,D5,6,24,12,Cw,3
1992,3,4,D5,6,42,10,Ukc,4
1992,3,4,D5,6,15,27,Hw,3
1992,3,4,D5,6,23,27,Hw,2
1992,3,4,D5,6,26,0,Hw,3
1992,3,4,D5,6,18,55,Hw,2
1992,3,4,D5,6,13,31,Bl,2
1992,3,4,D5,7,10,0,Hw,1
1992,3,4,D5,7,18,29,Bl,3
1992,3,4,D5,7,36,11,Ukc,3
1992,3,4,D5,7,23,0,Ukc,4
1992,3,4,D5,7,28,23,Cw,3
1992,3,4,D5,7,54,0,Uk,4
1992,3,4,D5,7,36,0,Bl,3
1992,3,4,D5,7,32,19,Cw,3
1992,3,4,D5,7,44,0,Ukc,4
1992,3,4,D5,7,57,5,Cw,3
1992,3,4,D5,7,15,0,Hw,3
1992,3,4,D5,7,23,5,Uk,4
1992,3,4,D5,7,15,68,Hw,2
1992,3,4,D5,7,58,0,Sx,1
1992,3,4,D5,7,39,0,Uk,4
1992,3,4,D5,8,37,21,Hw,3
1992,3,4,D5,8,40,0,Ukc,4
1992,3,4,D5,8,22,28,Ukc,3
1992,3,4,D5,8,36,0,Ukc,3
1992,3,4,D5,8,38,10,Ukc,3
1992,3,4,D5,8,23,41,Hw,3
1992,3,4,D5,8,36,0,Uk,4
1992,3,4,D5,8,25,0,Hw,4
1992,3,4,D5,8,59,24,Hw,3
1992,3,4,D5,9,11,15,Hw,3
1992,3,4,D5,9,38,0,Hw,3
1992,3,4,D5,9,56,20,Hw,2
1992,3,4,D5,9,17,16,Hw,3
1992,3,4,D5,9,11,12,Hw,2
1992,3,4,D5,10,19,26,CW,3
1992,3,4,D5,10,13,32,Bl,3
1992,3,4,D5,10,25,0,Cw,4
1992,3,4,D5,10,33,15,Hw,3
1992,3,4,D5,10,33,38,Hw,3
1992,3,4,D5,10,31,0,Cw,3
1992,3,4,D5,10,10,0,Hw,2
1992,4,4,D3,1,45,0,Hw,4
1992,4,4,D3,1,14,0,Hw,2
1992,4,4,D3,1,31,0,Hw,3
1992,4,4,D3,1,40,0,Hw,3
1992,4,4,D3,1,42,16,Hw,3
1992,4,4,D3,1,15,44,Hw,2
1992,4,4,D3,1,21,0,Hw,3
1992,4,4,D3,1,36,67,Hw,4
1992,4,4,D3,1,49,0,Hw,3
1992,4,4,D3,1,27,0,Cw,3
1992,4,4,D3,1,10,13,Hw,2
1992,4,4,D3,1,35,0,Ukc,4
1992,4,4,D3,1,19,17,Uk,3
1992,4,4,D3,1,34,0,Uk,4
1992,4,4,D3,1,24,0,Ukc,3
1992,4,4,D3,1,49,0,Uk,3
1992,4,4,D3,1,11,52,Hw,2
1992,4,4,D3,1,42,0,Ukc,4
1992,4,4,D3,1,52,0,Ukc,3
1992,4,4,D3,1,28,27,Cw,3
1992,4,4,D3,1,18,17,Ukc,3
1992,4,4,D3,2,31,0,Cw,3
1992,4,4,D3,2,32,59,Cw,2
1992,4,4,D3,2,69,0,Hw,3
1992,4,4,D3,2,15,83,Bl,1
1992,4,4,D3,2,29,31,Cw,3
1992,4,4,D3,2,31,0,Ukc,3
1992,4,4,D3,2,10,36,Hw,1
1992,4,4,D3,2,34,0,Ukc,3
1992,4,4,D3,2,41,0,Hw,3
1992,4,4,D3,2,21,0,Hw,1
1992,4,4,D3,2,46,0,Hw,3
1992,4,4,D3,2,26,0,Ukc,4
1992,4,4,D3,2,19,0,Bl,2
1992,4,4,D3,2,29,7,Hw,3
1992,4,4,D3,2,49,0,Cw,3
1992,4,4,D3,2,41,0,Ukc,3
1992,4,4,D3,2,11,87,Hw,1
1992,4,4,D3,2,30,36,Cw,3
1992,4,4,D3,2,28,0,Hw,2
1992,4,4,D3,2,14,0,Ukd,3
1992,4,4,D3,2,68,0,Uk,4
1992,4,4,D3,2,38,0,Hw,2
1992,4,4,D3,2,38,0,Cw,3
1992,4,4,D3,2,13,4,Ukc,3
1992,4,4,D3,2,19,16,Cw,3
1992,4,4,D3,3,11,38,Ukc,3
1992,4,4,D3,3,18,29,Hw,2
1992,4,4,D3,3,14,3,Uk,3
1992,4,4,D3,3,32,0,Uk,3
1992,4,4,D3,3,19,0,Uk,4
1992,4,4,D3,3,13,9,Uk,3
1992,4,4,D3,3,10,12,Bl,2
1992,4,4,D3,3,13,3,Uk,3
1992,4,4,D3,3,13,52,Uk,3
1992,4,4,D3,3,13,0,Hw,1
1992,4,4,D3,3,19,0,Uk,4
1992,4,4,D3,3,95,0,Uk,4
1992,4,4,D3,3,25,0,Uk,3
1992,4,4,D3,3,39,27,Ukc,3
1992,4,4,D3,3,31,0,Ukc,3
1992,4,4,D3,3,12,38,Hw,2
1992,4,4,D3,3,16,11,Uk,4
1992,4,4,D3,3,31,0,Uk,4
1992,4,4,D3,4,41,29,Hw,3
1992,4,4,D3,4,42,23,Ukc,3
1992,4,4,D3,4,10,7,Hw,1
1992,4,4,D3,4,11,38,Hw,2
1992,4,4,D3,4,38,163,Hw,2
1992,4,4,D3,4,59,0,Hw,1
1992,4,4,D3,4,23,29,Hw,1
1992,4,4,D3,4,22,15,Hw,2
1992,4,4,D3,4,29,0,Uk,4
1992,4,4,D3,4,11,0,Hw,1
1992,4,4,D3,4,12,0,Uk,3
1992,4,4,D3,4,12,67,Hw,2
1992,4,4,D3,5,38,0,Hw,1
1992,4,4,D3,5,12,86,Hw,2
1992,4,4,D3,5,37,0,Hw,3
1992,4,4,D3,5,19,2,Hw,3
1992,4,4,D3,5,40,0,Ukc,3
1992,4,4,D3,5,36,12,Hw,2
1992,4,4,D3,5,30,32,Ukc,3
1992,4,4,D3,5,14,27,Hw,3
1992,4,4,D3,5,34,72,Hw,2
1992,4,4,D3,5,27,23,Cw,3
1992,4,4,D3,5,27,28,Ukc,3
1992,4,4,D3,5,30,4,Ukc,3
1992,4,4,D3,5,42,25,Ukc,3
1992,4,4,D3,5,28,34,Hw,2
1992,4,4,D3,5,19,0,Ukc,3
1992,4,4,D3,5,70,0,Hw,2
1992,4,4,D3,5,38,0,Ukc,3
1992,4,4,D3,5,11,38,Ukc,4
1992,4,4,D3,5,16,18,Ukc,3
1992,4,4,D3,6,49,0,Ukc,3
1992,4,4,D3,6,37,0,Cw,3
1992,4,4,D3,6,19,29,Hw,2
1992,4,4,D3,6,49,0,Uk,4
1992,4,4,D3,6,88,0,Ukc,4
1992,4,4,D3,6,47,0,Ukc,4
1992,4,4,D3,7,43,0,Ukc,3
1992,4,4,D3,7,26,0,Ukc,3
1992,4,4,D3,7,43,0,Ukc,3
1992,4,4,D3,7,19,21,Hw,3
1992,4,4,D3,7,21,0,Ukc,3
1992,4,4,D3,7,28,26,Hw,3
1992,4,4,D3,8,66,0,Ukc,4
1992,4,4,D3,8,32,14,Hw,3
1992,4,4,D3,8,22,47,Hw,3
1992,4,4,D3,8,29,0,Hw,3
1992,4,4,D3,8,36,0,Hw,2
1992,4,4,D3,8,42,81,Hw,3
1992,4,4,D3,8,57,28,Hw,3
1992,4,4,D3,8,14,44,Hw,3
1992,4,4,D3,8,23,0,Ukc,4
1992,4,4,D3,8,30,0,Ukc,4
1992,4,4,D3,8,13,48,Bl,3
1992,4,4,D3,8,30,25,Ukc,3
1992,4,4,D3,8,39,0,Ukc,4
1992,4,4,D3,9,23,25,Hw,2
1992,4,4,D3,9,44,138,Cw,2
1992,4,4,D3,9,35,0,Cw,3
1992,4,4,D3,9,29,0,Ukc,3
1992,4,4,D3,9,86,0,Ukc,4
1992,4,4,D3,9,38,0,Ukc,3
1992,4,4,D3,9,38,43,Cw,2
1992,4,4,D3,9,17,0,Uk,4
1992,4,4,D3,9,13,94,Cw,2
1992,4,4,D3,9,38,0,Ukc,3
1992,4,4,D3,9,40,141,Cw,2
1992,4,4,D3,9,27,0,UKc,3
1992,4,4,D3,9,42,49,Cw,2
1992,4,4,D3,9,62,0,Hw,2
1992,4,4,D3,10,13,27,Ukc,3
1992,4,4,D3,10,18,17,Cw,3
1992,4,4,D3,10,22,0,Uk,4
1992,4,4,D3,10,13,85,Bl,3
1992,4,4,D3,10,86,0,Uk c,4
1992,4,4,D3,10,21,14,Cw,2
1992,4,4,D3,10,23,0,Ukc,3
1992,4,4,D3,10,31,0,Ukc,3
1992,4,4,D3,10,112,0,Cw,3
1992,4,4,D3,10,73,0,Cw,3
1992,4,4,D3,10,28,79,Hw,3
1992,4,4,D3,10,19,28,Ukc,3
1992,4,4,D3,10,18,20,Hw,3
1992,4,4,D3,10,44,0,Ukc,3
1992,4,4,D3,10,28,0,Ukc,4
1992,4,4,D3,10,33,0,Hw,2
1992,4,4,D3,10,32,19,Hw,3
1992,4,4,D3,10,19,80,Hw,3
1992,4,4,D3,10,12,111,Hw,2
1992,4,4,D3,10,86,48,Hw,1
1992,2,3,B2,1,12,0,Hw,2
1992,2,3,B2,1,11,26,Hw,3
1992,2,3,B2,1,18,15,Hw,2
1992,2,3,B2,1,10,17,Hw,1
1992,2,3,B2,1,15,700,Hw,1
1992,2,3,B2,1,15,700,Hw,1
1992,2,3,B2,1,15,700,Hw,1
1992,2,3,B2,1,15,700,Hw,1
1992,2,3,B2,1,15,700,Hw,1
1992,2,3,B2,1,10,27,Ac,3
1992,2,3,B2,1,13,23,Ac,3
1992,2,3,B2,1,15,0,Hw,3
1992,2,3,B2,1,10,0,Ukc,3
1992,2,3,B2,1,11,62,Ac,1
1992,2,3,B2,2,12,0,Hw,4
1992,2,3,B2,2,11,138,Hw,1
1992,2,3,B2,2,16,0,Hw,2
1992,2,3,B2,2,22,552,Hw,1
1992,2,3,B2,2,19,51,Hw,1
1992,2,3,B2,2,10,21,Hw,2
1992,2,3,B2,2,13,0,Hw,2
1992,2,3,B2,2,14,2,Hw,2
1992,2,3,B2,2,11,16,Hw,2
1992,2,3,B2,2,12,16,Hw,3
1992,2,3,B2,2,15,10,Hw,3
1992,2,3,B2,3,12,13,HW,1
1992,2,3,B2,3,16,102,Cw,3
1992,2,3,B2,3,54,0,Cw,2
1992,2,3,B2,3,12,12,HW,1
1992,2,3,B2,3,12,5,Uk,3
1992,2,3,B2,3,10,71,HW,1
1992,2,3,B2,3,15,220,HW,1
1992,2,3,B2,3,10,8,HW,3
1992,2,3,B2,3,13,30,Cw,3
1992,2,3,B2,3,10,21,HW,2
1992,2,3,B2,3,12,0,Ukd,4
1992,2,3,B2,3,10,0,Ukc,3
1992,2,3,B2,3,13,52,HW,1
1992,2,3,B2,3,29,52,HW,1
1992,2,3,B2,3,32,15,HW,2
1992,2,3,B2,4,25,0,Uk,4
1992,2,3,B2,4,12,0,Ep,3
1992,2,3,B2,4,12,15,Ep,2
1992,2,3,B2,4,22,5,Ukc,3
1992,2,3,B2,4,11,0,Uk,4
1992,2,3,B2,4,12,0,Ukc,3
1992,2,3,B2,4,105,0,Ukc,4
1992,2,3,B2,4,38,56,Hw,3
1992,2,3,B2,4,38,14,Cw,3
1992,2,3,B2,4,14,36,Cw,1
1992,2,3,B2,4,16,0,Ukd,4
1992,2,3,B2,4,16,0,Ep,3
1992,2,3,B2,4,26,47,Hw,2
1992,2,3,B2,4,10,0,Ukc,4
1992,2,3,B2,5,14,40,Hw,2
1992,2,3,B2,5,19,0,Cw,3
1992,2,3,B2,5,29,32,Ukc,4
1992,2,3,B2,5,24,63,Hw,4
1992,2,3,B2,5,22,0,Ukc,4
1992,2,3,B2,5,11,10,Cw,3
1992,2,3,B2,5,13,180,Hw,1
1992,2,3,B2,5,11,190,Cw,1
1992,2,3,B2,5,58,0,Cw,4
1992,2,3,B2,5,10,21,Bl,3
1992,2,3,B2,5,11,15,Cw,3
1992,2,3,B2,5,15,10,Cw,3
1992,2,3,B2,5,19,0,Uk,4
1992,2,3,B2,5,22,0,Cw,3
1992,2,3,B2,5,72,20,Ukc,3
1992,2,3,B2,5,16,20,Hw,3
1992,2,3,B2,5,22,0,Cw,3
1992,2,3,B2,5,26,140,Hw,1
1992,2,3,B2,5,13,13,Cw,3
1992,2,3,B2,6,75,0,Ukc,3
1992,2,3,B2,6,35,0,Ukc,4
1992,2,3,B2,6,12,0,Bl,3
1992,2,3,B2,6,10,0,Uk,4
1992,2,3,B2,6,14,16,Hw,2
1992,2,3,B2,6,14,15,Hw,1
1992,2,3,B2,6,29,0,Uk,4
1992,2,3,B2,6,30,14,Hw,2
1992,2,3,B2,6,27,5,Uk,4
1992,2,3,B2,6,14,0,Hw,2
1992,2,3,B2,6,56,15,Hw,3
1992,2,3,B2,7,14,0,Ukc,4
1992,2,3,B2,7,13,5,Hw,1
1992,2,3,B2,7,24,0,Uk,3
1992,2,3,B2,7,26,0,Hw,2
1992,2,3,B2,7,34,0,Uk,4
1992,2,3,B2,7,22,0,Cw,4
1992,2,3,B2,7,24,0,Hw,3
1992,2,3,B2,7,12,16,At,2
1992,2,3,B2,7,74,0,Cw,3
1992,2,3,B2,7,13,13,Hw,2
1992,2,3,B2,7,20,0,Hw,3
1992,2,3,B2,7,52,10,Cw,3
1992,2,3,B2,7,18,130,Hw,2
1992,2,3,B2,7,22,224,Hw,1
1992,2,3,B2,7,18,350,Hw,1
1992,2,3,B2,7,10,99,Hw,3
1992,2,3,B2,8,23,0,Hw,2
1992,2,3,B2,8,24,0,Hw,2
1992,2,3,B2,8,12,27,Hw,2
1992,2,3,B2,8,16,18,Hw,2
1992,2,3,B2,8,12,0,Cw,3
1992,2,3,B2,8,17,10,Hw,2
1992,2,3,B2,8,12,0,Hw,3
1992,2,3,B2,8,12,10,Hw,2
1992,2,3,B2,8,19,57,Hw,1
1992,2,3,B2,8,12,0,Hw,4
1992,2,3,B2,8,11,0,Ukc,4
1992,2,3,B2,8,10,0,Hw,3
1992,2,3,B2,8,54,0,Uk,4
1992,2,3,B2,9,11,50,Hw,2
1992,2,3,B2,9,12,38,Hw,2
1992,2,3,B2,9,41,0,Hw,2
1992,2,3,B2,9,26,0,Hw,2
1992,2,3,B2,9,30,0,Hw,2
1992,2,3,B2,9,30,0,Hw,3
1992,2,3,B2,9,12,15,Hw,2
1992,2,3,B2,9,11,20,Hw,1
1992,2,3,B2,9,10,42,Hw,3
1992,2,3,B2,9,13,31,Hw,3
1992,2,3,B2,9,17,37,Pl,2
1992,2,3,B2,9,10,0,Hw,3
1992,2,3,B2,9,19,58,Hw,2
1992,2,3,B2,9,18,21,Hw,3
1992,2,3,B2,9,17,0,Hw,3
1992,2,3,B2,9,11,5,Ep,2
1992,2,3,B2,10,23,0,Uk,4
1992,2,3,B2,10,12,7,Hw,3
1992,2,3,B2,10,12,15,Hw,3
1992,2,3,B2,10,10,0,Hw,3
1992,2,3,B2,10,29,5,Ukc,3
1992,2,3,B2,10,23,17,Ukc,3
1992,4,3,A4,1,22,5,Uk,4
1992,4,3,A4,1,32,3,Sx,3
1992,4,3,A4,1,16,0,Cw,1
1992,4,3,A4,1,25,5,Hw,3
1992,4,3,A4,1,25,0,Uk,4
1992,4,3,A4,1,21,15,Ukc,3
1992,4,3,A4,1,15,0,Ac,4
1992,4,3,A4,1,24,0,Uk,4
1992,4,3,A4,1,21,0,Ukd,4
1992,4,3,A4,1,15,0,Ac,3
1992,4,3,A4,1,12,0,Ac,4
1992,4,3,A4,1,22,0,Ukd,3
1992,4,3,A4,1,15,4,Ep,2
1992,4,3,A4,1,20,10,Ba,2
1992,4,3,A4,1,50,30,Sx,2
1992,4,3,A4,1,21,22,Hw,3
1992,4,3,A4,2,11,2,Ep,3
1992,4,3,A4,2,15,0,Sx,2
1992,4,3,A4,2,22,45,Sx,3
1992,4,3,A4,2,23,0,Hw,3
1992,4,3,A4,2,32,0,Hw,4
1992,4,3,A4,2,21,10,Sx,3
1992,4,3,A4,2,11,0,Ep,2
1992,4,3,A4,2,10,20,Ep,2
1992,4,3,A4,2,15,2,Cw,2
1992,4,3,A4,2,29,35,Sx,1
1992,4,3,A4,2,18,72,Sx,1
1992,4,3,A4,2,22,0,Hw,3
1992,4,3,A4,2,15,5,Cw,3
1992,4,3,A4,2,35,20,Hw,3
1992,4,3,A4,2,27,23,Pl,1
1992,4,3,A4,2,26,48,Sx,2
1992,4,3,A4,2,29,82,Sx,2
1992,4,3,A4,2,10,38,Ukc,2
1992,4,3,A4,2,15,5,Ep,1
1992,4,3,A4,2,13,20,Ep,2
1992,4,3,A4,2,11,65,Sx,2
1992,4,3,A4,2,15,1000,Sx,1
1992,4,3,A4,2,10,75,Sx,2
1992,4,3,A4,2,11,23,Ep,2
1992,4,3,A4,2,11,0,Ep,3
1992,4,3,A4,2,12,40,Ep,2
1992,4,3,A4,2,19,94,Sx,1
1992,4,3,A4,2,27,0,Ep,3
1992,4,3,A4,2,21,30,Hw,1
1992,4,3,A4,2,20,0,Ukc,4
1992,4,3,A4,2,21,120,Sx,3
1992,4,3,A4,2,20,450,Sx,1
1992,4,3,A4,2,16,0,Uk,4
1992,4,3,A4,2,27,0,Uk,4
1992,4,3,A4,2,18,15,Uk,3
1992,4,3,A4,3,14,8,Ep,3
1992,4,3,A4,3,20,0,Ep,4
